"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"2517",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,7,".",".",".",".",".",".",73734.34,"."
"2518",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,7,".",".",".",".",".",".",78999.41,"."
"2519",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,7,".",".",".",".",".",".",83209.93,"."
"2520",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,7,".",".",".",".",".",".",86941.14,"."
"2521",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",8680.30,"."
"2522",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",8755.67,"."
"2523",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",8528.69,"."
"2524",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",8140.57,"."
"2525",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",8199.17,"."
"2526",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",8444.67,"."
"2527",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",21732.17,"."
"2528",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",22706.59,"."
"2529",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",22780.21,"."
"2530",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",22759.10,"."
"2531",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",23930.23,"."
"2532",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",25716.47,"."
"2533",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",34778.64,"."
"2534",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",36868.38,"."
"2535",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",37419.11,"."
"2536",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",38206.44,"."
"2537",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",40666.80,"."
"2538",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",43577.12,"."
"2539",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",54247.72,"."
"2540",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",57766.49,"."
"2541",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",60061.68,"."
"2542",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",62427.60,"."
"2543",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",66768.58,"."
"2544",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",70858.82,"."
"2545",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",138581.72,"."
"2546",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",152364.99,"."
"2547",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",161256.48,"."
"2548",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",174454.06,"."
"2549",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",180349.68,"."
"2550",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",187325.87,"."
"2551",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2015,000000001000001,1,7,".",".",".",".",".",".",15395.31,"."
"2552",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2025,000000001000001,1,7,".",".",".",".",".",".",14682.75,"."
"2553",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2035,000000001000001,1,7,".",".",".",".",".",".",14351.53,"."
"2554",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2045,000000001000001,1,7,".",".",".",".",".",".",14599.79,"."
"2555",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2055,000000001000001,1,7,".",".",".",".",".",".",15560.90,"."
"2556",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2065,000000001000001,1,7,".",".",".",".",".",".",16647.24,"."
"2557",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,7,".",".",".",".",".",".",32201.30,"."
"2558",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,7,".",".",".",".",".",".",31290.23,"."
"2559",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,7,".",".",".",".",".",".",29747.12,"."
"2560",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,7,".",".",".",".",".",".",30118.24,"."
"2561",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,7,".",".",".",".",".",".",31299.40,"."
"2562",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,7,".",".",".",".",".",".",33678.52,"."
"2563",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,7,".",".",".",".",".",".",41980.05,"."
"2564",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,7,".",".",".",".",".",".",43948.74,"."
"2565",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,7,".",".",".",".",".",".",44870.86,"."
"2566",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,7,".",".",".",".",".",".",45092.70,"."
"2567",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,7,".",".",".",".",".",".",47136.55,"."
"2568",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,7,".",".",".",".",".",".",50492.20,"."
"2569",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2015,000000001000001,1,7,".",".",".",".",".",".",57879.82,"."
"2570",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2025,000000001000001,1,7,".",".",".",".",".",".",63380.96,"."
"2571",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2035,000000001000001,1,7,".",".",".",".",".",".",66370.56,"."
"2572",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2045,000000001000001,1,7,".",".",".",".",".",".",68341.82,"."
"2573",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2055,000000001000001,1,7,".",".",".",".",".",".",72210.91,"."
"2574",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2065,000000001000001,1,7,".",".",".",".",".",".",75544.28,"."
"2575",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2015,000000001000001,1,7,".",".",".",".",".",".",110546.24,"."
"2576",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2025,000000001000001,1,7,".",".",".",".",".",".",125130.45,"."
"2577",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2035,000000001000001,1,7,".",".",".",".",".",".",134701.13,"."
"2578",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2045,000000001000001,1,7,".",".",".",".",".",".",147834.34,"."
"2579",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2055,000000001000001,1,7,".",".",".",".",".",".",153698.43,"."
"2580",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2065,000000001000001,1,7,".",".",".",".",".",".",159559.01,"."
"2581",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2015,000000000100001,1,7,".",".",".",".",".",".",25971.00,"."
"2582",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2025,000000000100001,1,7,".",".",".",".",".",".",26215.88,"."
"2583",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2035,000000000100001,1,7,".",".",".",".",".",".",27925.24,"."
"2584",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2045,000000000100001,1,7,".",".",".",".",".",".",29743.41,"."
"2585",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2055,000000000100001,1,7,".",".",".",".",".",".",32649.34,"."
"2586",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2065,000000000100001,1,7,".",".",".",".",".",".",34608.08,"."
"2587",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000100001,1,7,".",".",".",".",".",".",58055.82,"."
"2588",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000100001,1,7,".",".",".",".",".",".",63250.04,"."
"2589",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000100001,1,7,".",".",".",".",".",".",66226.30,"."
"2590",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000100001,1,7,".",".",".",".",".",".",71018.35,"."
"2591",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000100001,1,7,".",".",".",".",".",".",74592.93,"."
"2592",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000100001,1,7,".",".",".",".",".",".",78659.56,"."
"2593",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2015,000000000010001,1,7,".",".",".",".",".",".",9932.33,"."
"2594",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2025,000000000010001,1,7,".",".",".",".",".",".",9185.87,"."
"2595",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2035,000000000010001,1,7,".",".",".",".",".",".",8415.54,"."
"2596",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2045,000000000010001,1,7,".",".",".",".",".",".",7982.07,"."
"2597",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2055,000000000010001,1,7,".",".",".",".",".",".",6810.49,"."
"2598",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2065,000000000010001,1,7,".",".",".",".",".",".",7413.82,"."
"2599",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2015,000000000010001,1,7,".",".",".",".",".",".",21827.53,"."
"2600",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2025,000000000010001,1,7,".",".",".",".",".",".",20093.13,"."
"2601",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2035,000000000010001,1,7,".",".",".",".",".",".",20073.02,"."
"2602",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2045,000000000010001,1,7,".",".",".",".",".",".",19537.77,"."
"2603",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2055,000000000010001,1,7,".",".",".",".",".",".",19327.35,"."
"2604",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2065,000000000010001,1,7,".",".",".",".",".",".",18542.89,"."
"2605",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2015,000000000010001,1,7,".",".",".",".",".",".",39886.59,"."
"2606",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2025,000000000010001,1,7,".",".",".",".",".",".",37680.31,"."
"2607",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2035,000000000010001,1,7,".",".",".",".",".",".",37475.58,"."
"2608",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2045,000000000010001,1,7,".",".",".",".",".",".",36243.04,"."
"2609",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2055,000000000010001,1,7,".",".",".",".",".",".",35849.49,"."
"2610",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2065,000000000010001,1,7,".",".",".",".",".",".",34474.67,"."
"2611",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2015,000000000010001,1,7,".",".",".",".",".",".",83221.20,"."
"2612",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2025,000000000010001,1,7,".",".",".",".",".",".",87328.13,"."
"2613",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2035,000000000010001,1,7,".",".",".",".",".",".",89634.19,"."
"2614",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2045,000000000010001,1,7,".",".",".",".",".",".",94569.14,"."
"2615",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2055,000000000010001,1,7,".",".",".",".",".",".",94797.97,"."
"2616",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2065,000000000010001,1,7,".",".",".",".",".",".",94944.73,"."
"2617",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2015,000000000001001,1,7,".",".",".",".",".",".",25423.68,"."
"2618",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2025,000000000001001,1,7,".",".",".",".",".",".",24318.44,"."
"2619",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2035,000000000001001,1,7,".",".",".",".",".",".",24333.47,"."
"2620",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2045,000000000001001,1,7,".",".",".",".",".",".",25951.39,"."
"2621",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2055,000000000001001,1,7,".",".",".",".",".",".",28051.10,"."
"2622",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2065,000000000001001,1,7,".",".",".",".",".",".",29988.75,"."
"2623",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2015,000000000001001,1,7,".",".",".",".",".",".",33773.62,"."
"2624",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2025,000000000001001,1,7,".",".",".",".",".",".",30756.33,"."
"2625",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2035,000000000001001,1,7,".",".",".",".",".",".",28243.88,"."
"2626",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2045,000000000001001,1,7,".",".",".",".",".",".",26803.20,"."
"2627",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2055,000000000001001,1,7,".",".",".",".",".",".",27152.14,"."
"2628",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2065,000000000001001,1,7,".",".",".",".",".",".",27555.41,"."
"2629",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2015,000000000001001,1,7,".",".",".",".",".",".",38972.63,"."
"2630",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2025,000000000001001,1,7,".",".",".",".",".",".",37028.46,"."
"2631",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2035,000000000001001,1,7,".",".",".",".",".",".",36765.85,"."
"2632",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2045,000000000001001,1,7,".",".",".",".",".",".",35172.42,"."
"2633",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2055,000000000001001,1,7,".",".",".",".",".",".",34852.75,"."
"2634",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2065,000000000001001,1,7,".",".",".",".",".",".",35389.20,"."
"2635",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2015,000000000001001,1,7,".",".",".",".",".",".",76064.20,"."
"2636",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2025,000000000001001,1,7,".",".",".",".",".",".",79509.96,"."
"2637",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2035,000000000001001,1,7,".",".",".",".",".",".",81596.86,"."
"2638",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2045,000000000001001,1,7,".",".",".",".",".",".",86005.15,"."
"2639",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2055,000000000001001,1,7,".",".",".",".",".",".",88060.93,"."
"2640",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2065,000000000001001,1,7,".",".",".",".",".",".",90738.92,"."
"2641",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2015,000000000000101,1,7,".",".",".",".",".",".",11740.58,"."
"2642",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2025,000000000000101,1,7,".",".",".",".",".",".",11543.93,"."
"2643",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2035,000000000000101,1,7,".",".",".",".",".",".",12187.93,"."
"2644",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2045,000000000000101,1,7,".",".",".",".",".",".",13146.72,"."
"2645",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2055,000000000000101,1,7,".",".",".",".",".",".",14347.77,"."
"2646",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2065,000000000000101,1,7,".",".",".",".",".",".",15762.26,"."
"2647",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2015,000000000000101,1,7,".",".",".",".",".",".",21721.91,"."
"2648",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2025,000000000000101,1,7,".",".",".",".",".",".",23287.04,"."
"2649",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2035,000000000000101,1,7,".",".",".",".",".",".",23800.48,"."
"2650",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2045,000000000000101,1,7,".",".",".",".",".",".",23817.67,"."
"2651",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2055,000000000000101,1,7,".",".",".",".",".",".",26150.13,"."
"2652",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2065,000000000000101,1,7,".",".",".",".",".",".",28343.16,"."
"2653",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2015,000000000000101,1,7,".",".",".",".",".",".",30184.79,"."
"2654",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2025,000000000000101,1,7,".",".",".",".",".",".",30975.45,"."
"2655",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2035,000000000000101,1,7,".",".",".",".",".",".",31271.87,"."
"2656",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2045,000000000000101,1,7,".",".",".",".",".",".",31869.98,"."
"2657",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2055,000000000000101,1,7,".",".",".",".",".",".",33638.66,"."
"2658",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2065,000000000000101,1,7,".",".",".",".",".",".",35259.91,"."
"2659",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2015,000000000000101,1,7,".",".",".",".",".",".",73461.29,"."
"2660",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2025,000000000000101,1,7,".",".",".",".",".",".",77577.70,"."
"2661",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2035,000000000000101,1,7,".",".",".",".",".",".",79652.46,"."
"2662",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2045,000000000000101,1,7,".",".",".",".",".",".",83475.51,"."
"2663",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2055,000000000000101,1,7,".",".",".",".",".",".",85118.94,"."
"2664",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2065,000000000000101,1,7,".",".",".",".",".",".",87148.58,"."
"2665",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2015,000000000000011,1,7,".",".",".",".",".",".",10929.89,"."
"2666",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2025,000000000000011,1,7,".",".",".",".",".",".",9968.20,"."
"2667",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2035,000000000000011,1,7,".",".",".",".",".",".",10324.61,"."
"2668",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2045,000000000000011,1,7,".",".",".",".",".",".",10891.68,"."
"2669",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2055,000000000000011,1,7,".",".",".",".",".",".",11770.46,"."
"2670",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2065,000000000000011,1,7,".",".",".",".",".",".",13144.70,"."
"2671",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2015,000000000000011,1,7,".",".",".",".",".",".",16327.78,"."
"2672",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2025,000000000000011,1,7,".",".",".",".",".",".",15968.30,"."
"2673",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2035,000000000000011,1,7,".",".",".",".",".",".",15382.16,"."
"2674",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2045,000000000000011,1,7,".",".",".",".",".",".",15326.57,"."
"2675",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2055,000000000000011,1,7,".",".",".",".",".",".",16522.50,"."
"2676",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2065,000000000000011,1,7,".",".",".",".",".",".",17200.59,"."
"2677",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2015,000000000000011,1,7,".",".",".",".",".",".",21524.77,"."
"2678",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2025,000000000000011,1,7,".",".",".",".",".",".",20347.31,"."
"2679",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2035,000000000000011,1,7,".",".",".",".",".",".",19631.91,"."
"2680",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2045,000000000000011,1,7,".",".",".",".",".",".",19827.52,"."
"2681",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2055,000000000000011,1,7,".",".",".",".",".",".",20285.19,"."
"2682",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2065,000000000000011,1,7,".",".",".",".",".",".",20895.76,"."
"2683",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2015,000000000000011,1,7,".",".",".",".",".",".",65880.03,"."
"2684",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2025,000000000000011,1,7,".",".",".",".",".",".",68809.29,"."
"2685",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2035,000000000000011,1,7,".",".",".",".",".",".",70488.92,"."
"2686",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2045,000000000000011,1,7,".",".",".",".",".",".",73909.05,"."
"2687",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2055,000000000000011,1,7,".",".",".",".",".",".",75933.05,"."
"2688",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2065,000000000000011,1,7,".",".",".",".",".",".",78675.93,"."
"2689",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000000001,1,8,".",".",".",".",".",".",".",30897.17
"2690",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000000001,1,8,".",".",".",".",".",".",".",33301.58
"2691",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000000001,1,8,".",".",".",".",".",".",".",34972.07
"2692",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000000001,1,8,".",".",".",".",".",".",".",37013.68
"2693",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000000001,1,8,".",".",".",".",".",".",".",40587.17
"2694",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000000001,1,8,".",".",".",".",".",".",".",43792.50
"2695","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,8,".",".",".",".",".",".",".",33132.18
"2696","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,8,".",".",".",".",".",".",".",33343.88
"2697","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,8,".",".",".",".",".",".",".",37573.06
"2698","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,8,".",".",".",".",".",".",".",39838.05
"2699","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,8,".",".",".",".",".",".",".",44884.12
"2700","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,8,".",".",".",".",".",".",".",48211.51
"2701","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,8,".",".",".",".",".",".",".",33717.81
"2702","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,8,".",".",".",".",".",".",".",36593.12
"2703","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,8,".",".",".",".",".",".",".",35893.64
"2704","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,8,".",".",".",".",".",".",".",41113.02
"2705","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,8,".",".",".",".",".",".",".",43196.66
