"Obs","male","xeduc","raceeth","marstat","pcincQ","ksaimeQ","year","_TYPE_","_PAGE_","_TABLE_","pctoti_Mean","pcssb_Mean","pcSSI_Mean","pcinci_Mean","pcdbinc_Mean","pcearn_Mean","pcimpr_Mean","pcNotModel_Mean","pcothinc_Mean","xssb_Mean","xsssb_Mean","xearn_Mean","xsern_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean","pcfedtax_Mean","pcstatetax_Mean","pcFICAtax_Mean","pcHItax_Mean","pcMedicareSurtax_Mean","MedicareBPremium_Mean","MedicareDPremium_Mean","PCCENSUSINCOME_Mean","pcdeltaIRA_Mean","pcint_Mean","pcdiv_Mean","pcrentinc_Mean","hpctoti_Mean","hpcssb_Mean","hpcSSI_Mean","hpcinci_Mean","hpcdbinc_Mean","hpcearn_Mean","hpcimpr_Mean","hpcNotModel_Mean","hpcothinc_Mean","hxssb_Mean","hxsssb_Mean","hxearn_Mean","hxsern_Mean","hpcNetTOTI_Mean","hpcNetCENSUSincome_Mean","hpcfedtax_Mean","hpcstatetax_Mean","hpcFICAtax_Mean","hpcHItax_Mean","hpcMedicareSurtax_Mean","hMedicareBpremium_Mean","hMedicareDpremium_Mean","hpcCensusIncome_Mean","hpcdeltaIRA_Mean","hpcint_Mean","hpcdiv_Mean","hpcrentinc_Mean"
"247",".","4.College Graduate",".",".",".",".",2015,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99758,0.80294,0.00583,0.98236,0.54883,0.57162,0.88360,0.08348,0.13242,0.73131,0.42297,0.46696,0.30862,1,1.00000,0.72227,0.57210,0.40852,0.40852,0.06095,0.88857,0.69768,0.99480,0.40313,0.56721,0.42328,0.12126
"248",".","4.College Graduate",".",".",".",".",2025,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99814,0.83936,0.00415,0.98568,0.54383,0.53298,0.88599,0.08063,0.13335,0.77747,0.44478,0.43231,0.26472,1,0.99989,0.72652,0.55666,0.39645,0.39645,0.11303,0.90052,0.71392,0.99541,0.54728,0.55050,0.40342,0.11389
"249",".","4.College Graduate",".",".",".",".",2035,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99839,0.87055,0.00449,0.98559,0.47875,0.48362,0.87231,0.08251,0.14099,0.82457,0.44403,0.39349,0.23018,1,0.99983,0.69579,0.52092,0.37620,0.37620,0.16447,0.91143,0.72467,0.99398,0.59411,0.54392,0.38467,0.10455
"250",".","4.College Graduate",".",".",".",".",2045,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99787,0.88578,0.00316,0.98272,0.40186,0.44790,0.85151,0.07649,0.14893,0.84842,0.42525,0.36707,0.21094,1,0.99985,0.67494,0.48733,0.35670,0.35670,0.25440,0.91550,0.72281,0.99353,0.61866,0.53549,0.36405,0.10701
"251",".","4.College Graduate",".",".",".",".",2055,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99795,0.88403,0.00256,0.98091,0.29885,0.46352,0.83657,0.07893,0.15774,0.84659,0.42393,0.37653,0.22447,1,0.99987,0.66820,0.47693,0.36794,0.36794,0.37406,0.90993,0.71883,0.99396,0.60123,0.52621,0.35203,0.10372
"252",".","4.College Graduate",".",".",".",".",2065,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99828,0.89542,0.00264,0.97990,0.23495,0.45021,0.82748,0.07621,0.16041,0.86463,0.42609,0.36308,0.21830,1,0.99977,0.65943,0.46881,0.35395,0.35395,0.47238,0.90782,0.71703,0.99426,0.62107,0.53004,0.34631,0.09844
"253",".",".",".",".",".",".",2015,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"254",".",".",".",".",".",".",2025,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"255",".",".",".",".",".",".",2035,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99103,0.87156,0.02656,0.94071,0.40489,0.39221,0.78524,0.08470,0.17047,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.50707,0.37868,0.27568,0.27568,0.08862,0.92555,0.73473,0.98312,0.50787,0.47541,0.27703,0.08012
"256",".",".",".",".",".",".",2045,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.02386,0.93841,0.33267,0.37417,0.76200,0.08366,0.17839,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.50312,0.36573,0.26784,0.26784,0.15585,0.92595,0.73170,0.98124,0.52741,0.46245,0.26655,0.08134
"257",".",".",".",".",".",".",2055,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01851,0.93987,0.24796,0.39534,0.74697,0.08816,0.18304,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.51409,0.36902,0.28547,0.28547,0.25511,0.92242,0.72850,0.98156,0.52023,0.46603,0.26513,0.08187
"258",".",".",".",".",".",".",2065,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99212,0.87400,0.01452,0.94167,0.19661,0.39123,0.73947,0.08772,0.18440,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.52567,0.37580,0.28304,0.28304,0.34763,0.92140,0.72824,0.98228,0.54315,0.47200,0.26859,0.08135
"259",".",".",".",".","bottom quintile",".",2015,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94940,0.71546,0.16689,0.72408,0.19396,0.12989,0.44633,0.03716,0.25633,0.69590,0.19376,0.08452,0.05567,1,0.99914,0.06200,0.04730,0.07293,0.07293,0.00000,0.96232,0.76362,0.92247,0.10872,0.25142,0.06453,0.02666
"260",".",".",".",".","bottom quintile",".",2025,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94776,0.72980,0.13312,0.75307,0.19169,0.14421,0.45516,0.04179,0.24994,0.71191,0.22326,0.09513,0.05889,1,0.99842,0.07456,0.05366,0.08231,0.08231,0.00032,0.96486,0.76462,0.92386,0.15766,0.27068,0.07076,0.03023
"261",".",".",".",".","bottom quintile",".",2035,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95515,0.75518,0.12851,0.76780,0.17488,0.11151,0.45152,0.02935,0.25251,0.74244,0.23304,0.07378,0.04389,1,0.99849,0.04705,0.04170,0.06006,0.06006,0.00110,0.96791,0.77260,0.92073,0.21794,0.27938,0.06489,0.03126
"262",".",".",".",".","bottom quintile",".",2045,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95290,0.74791,0.11401,0.76606,0.13460,0.10127,0.42183,0.02818,0.25815,0.73569,0.20653,0.07322,0.03436,1,0.99743,0.04748,0.04311,0.05868,0.05868,0.00206,0.96744,0.76413,0.91172,0.24282,0.27731,0.05997,0.03205
"263",".",".",".",".","bottom quintile",".",2055,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95361,0.74937,0.09052,0.76946,0.10439,0.10068,0.39304,0.02942,0.25720,0.74112,0.19491,0.07402,0.03288,1,0.99641,0.04616,0.04353,0.05931,0.05931,0.00622,0.96425,0.76719,0.91379,0.27873,0.28016,0.06015,0.03205
"264",".",".",".",".","bottom quintile",".",2065,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96063,0.75761,0.07058,0.78277,0.08098,0.09060,0.38277,0.03020,0.25727,0.74843,0.19306,0.06521,0.02908,1,0.99776,0.05403,0.05157,0.05358,0.05358,0.01074,0.96723,0.77114,0.91745,0.29620,0.29217,0.06499,0.03244
"265",".",".",".",".","2nd quintile",".",2015,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.91100,0.00407,0.94914,0.39962,0.25583,0.80400,0.08352,0.17577,0.88639,0.35957,0.16991,0.12037,1,1.00000,0.19351,0.16254,0.15701,0.15701,0.00000,0.95973,0.75056,0.99806,0.30333,0.42147,0.15704,0.05110
"266",".",".",".",".","2nd quintile",".",2025,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.91245,0.00237,0.95804,0.38617,0.28453,0.78737,0.08344,0.19300,0.88379,0.37859,0.19442,0.13365,1,1.00000,0.22957,0.17859,0.17732,0.17732,0.00079,0.96564,0.76899,0.99937,0.37174,0.41718,0.15785,0.05415
"267",".",".",".",".","2nd quintile",".",2035,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93248,0.00343,0.95692,0.34503,0.24147,0.78079,0.07326,0.18539,0.91395,0.41420,0.16300,0.10206,1,1.00000,0.18823,0.15145,0.14860,0.14860,0.00178,0.96625,0.77060,0.99736,0.48507,0.42115,0.15203,0.05611
"268",".",".",".",".","2nd quintile",".",2045,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.92934,0.00489,0.95470,0.28559,0.22149,0.74376,0.07490,0.19395,0.91493,0.39614,0.15161,0.09048,1,1.00000,0.17941,0.13668,0.13552,0.13552,0.00450,0.96808,0.77207,0.99820,0.51261,0.40335,0.13565,0.04994
"269",".",".",".",".","2nd quintile",".",2055,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93061,0.00191,0.95934,0.20712,0.21908,0.73237,0.07175,0.20177,0.91603,0.40133,0.14948,0.09316,1,1.00000,0.19720,0.14353,0.13561,0.13561,0.01758,0.96652,0.76525,0.99698,0.52151,0.40623,0.13489,0.04951
"270",".",".",".",".","2nd quintile",".",2065,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93243,0.00145,0.95536,0.16199,0.21278,0.71876,0.06880,0.19946,0.92147,0.40295,0.14688,0.08502,1,0.99989,0.21647,0.14912,0.13447,0.13447,0.03367,0.96342,0.76038,0.99765,0.54648,0.41347,0.14028,0.05157
"271",".",".",".",".","3rd quintile",".",2015,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89318,0.00021,0.97978,0.56840,0.42004,0.87464,0.11553,0.15927,0.85049,0.45310,0.29734,0.21058,1,1.00000,0.52672,0.38595,0.27374,0.27374,0.00044,0.94750,0.74869,0.99914,0.39963,0.49527,0.26438,0.07405
"272",".",".",".",".","3rd quintile",".",2025,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.90926,0.00016,0.98686,0.50827,0.46477,0.87050,0.12020,0.16037,0.86731,0.45635,0.33384,0.22644,1,1.00000,0.58774,0.40643,0.31482,0.31482,0.00222,0.94789,0.75154,0.99842,0.51296,0.49490,0.25350,0.07408
"273",".",".",".",".","3rd quintile",".",2035,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.92140,0.00082,0.98519,0.45019,0.40990,0.85488,0.11180,0.15885,0.89217,0.46955,0.28589,0.20137,1,1.00000,0.55514,0.37627,0.27286,0.27286,0.00645,0.95199,0.75694,0.99877,0.59614,0.49464,0.24526,0.07326
"274",".",".",".",".","3rd quintile",".",2045,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.91956,0.00026,0.98005,0.37099,0.37178,0.82910,0.10798,0.17346,0.90027,0.44600,0.26729,0.17052,1,1.00000,0.53483,0.34515,0.25197,0.25197,0.02226,0.95187,0.75447,0.99871,0.62333,0.49248,0.24849,0.07953
"275",".",".",".",".","3rd quintile",".",2055,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.92120,0.00012,0.98075,0.27335,0.39746,0.81621,0.11013,0.17841,0.89394,0.44948,0.27813,0.19048,1,1.00000,0.56200,0.35824,0.26557,0.26557,0.06302,0.95695,0.75248,0.99833,0.60218,0.48057,0.23915,0.07306
"276",".",".",".",".","3rd quintile",".",2065,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.92886,0.00045,0.98300,0.20615,0.37707,0.81376,0.10749,0.17908,0.90749,0.46644,0.26555,0.17897,1,1.00000,0.57953,0.36208,0.25302,0.25302,0.21611,0.95716,0.75671,0.99832,0.63714,0.49709,0.25313,0.07081
"277",".",".",".",".","4th quintile",".",2015,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.86224,0.00000,0.99552,0.62224,0.57570,0.91728,0.11795,0.13336,0.80367,0.48122,0.42734,0.32274,1,1.00000,0.81881,0.61699,0.38878,0.38878,0.00428,0.91469,0.72085,1.00000,0.43805,0.54879,0.38365,0.09433
"278",".",".",".",".","4th quintile",".",2025,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.87501,0.00016,0.99573,0.58628,0.59121,0.91144,0.12080,0.13964,0.81706,0.49657,0.44231,0.32417,1,1.00000,0.84797,0.61745,0.41334,0.41334,0.01235,0.90847,0.71942,0.99937,0.56126,0.54373,0.36592,0.08961
"279",".",".",".",".","4th quintile",".",2035,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89571,0.00000,0.99438,0.51959,0.55901,0.89681,0.11193,0.14828,0.85113,0.48503,0.41757,0.28876,1,1.00000,0.83568,0.60922,0.39810,0.39810,0.04046,0.91427,0.71894,0.99904,0.62150,0.55321,0.37131,0.09245
"280",".",".",".",".","4th quintile",".",2045,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.88584,0.00013,0.99189,0.41300,0.54054,0.88263,0.10721,0.15084,0.84761,0.46629,0.40683,0.28250,1,1.00000,0.83784,0.59087,0.39203,0.39203,0.13333,0.91442,0.72189,0.99820,0.62986,0.52999,0.36037,0.08920
"281",".",".",".",".","4th quintile",".",2055,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89656,0.00000,0.99139,0.30506,0.57907,0.86894,0.12138,0.15641,0.85525,0.47001,0.43713,0.30123,1,1.00000,0.83462,0.58804,0.42290,0.42290,0.39642,0.91378,0.72221,0.99940,0.60318,0.54266,0.35480,0.08861
"282",".",".",".",".","4th quintile",".",2065,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89518,0.00011,0.98892,0.25003,0.57859,0.86039,0.12641,0.16478,0.86162,0.47377,0.43383,0.29936,1,1.00000,0.84361,0.59011,0.41683,0.41683,0.62445,0.91308,0.71675,0.99866,0.62211,0.53362,0.35496,0.09654
"283",".",".",".",".","top quintile",".",2015,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.81423,0.00000,0.99937,0.61909,0.68580,0.94885,0.10906,0.09554,0.73899,0.48645,0.54858,0.42569,1,1.00000,0.89836,0.75342,0.49120,0.49120,0.11658,0.81262,0.64466,1.00000,0.45529,0.64689,0.57126,0.16803
"284",".",".",".",".","top quintile",".",2025,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.84600,0.00000,0.99968,0.60490,0.66719,0.95297,0.09338,0.09845,0.77835,0.50448,0.53010,0.39390,1,1.00000,0.91262,0.73418,0.49621,0.49621,0.24747,0.81808,0.64436,0.99937,0.59690,0.63390,0.56044,0.15896
"285",".",".",".",".","top quintile",".",2035,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.85307,0.00000,0.99931,0.53477,0.63920,0.94224,0.09717,0.10728,0.79898,0.47470,0.51929,0.35852,1,1.00000,0.90931,0.71481,0.49885,0.49885,0.39335,0.82731,0.65458,0.99973,0.61873,0.62873,0.55169,0.14753
"286",".",".",".",".","top quintile",".",2045,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.87298,0.00000,0.99936,0.45921,0.63579,0.93270,0.10001,0.11557,0.81852,0.46103,0.51274,0.36218,1,1.00000,0.91609,0.71288,0.50102,0.50102,0.61711,0.82793,0.64595,0.99936,0.62841,0.60913,0.52831,0.15598
"287",".",".",".",".","top quintile",".",2055,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.85494,0.00000,0.99845,0.34992,0.68046,0.92430,0.10811,0.12138,0.80376,0.46317,0.55429,0.39392,1,1.00000,0.93052,0.71179,0.54401,0.54401,0.79239,0.81057,0.63538,0.99928,0.59555,0.62054,0.53671,0.16611
"288",".",".",".",".","top quintile",".",2065,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.85591,0.00000,0.99832,0.28392,0.69717,0.92169,0.10572,0.12138,0.80635,0.47119,0.56919,0.40362,1,1.00000,0.93478,0.72614,0.55733,0.55733,0.85323,0.80613,0.63620,0.99933,0.61383,0.62367,0.52959,0.15539
"289",".",".",".",".",".",".",2015,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"290",".",".",".",".",".",".",2025,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"291",".",".",".",".",".",".",2035,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99103,0.87156,0.02656,0.94071,0.40489,0.39221,0.78524,0.08470,0.17047,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.50707,0.37868,0.27568,0.27568,0.08862,0.92555,0.73473,0.98312,0.50787,0.47541,0.27703,0.08012
"292",".",".",".",".",".",".",2045,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.02386,0.93841,0.33267,0.37417,0.76200,0.08366,0.17839,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.50312,0.36573,0.26784,0.26784,0.15585,0.92595,0.73170,0.98124,0.52741,0.46245,0.26655,0.08134
"293",".",".",".",".",".",".",2055,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01851,0.93987,0.24796,0.39534,0.74697,0.08816,0.18304,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.51409,0.36902,0.28547,0.28547,0.25511,0.92242,0.72850,0.98156,0.52023,0.46603,0.26513,0.08187
"294",".",".",".",".",".",".",2065,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99212,0.87400,0.01452,0.94167,0.19661,0.39123,0.73947,0.08772,0.18440,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.52567,0.37580,0.28304,0.28304,0.34763,0.92140,0.72824,0.98228,0.54315,0.47200,0.26859,0.08135
"295",".",".",".",".",".","bottom quintile",2015,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94982,0.71364,0.16048,0.74487,0.25581,0.24402,0.48002,0.08092,0.25015,0.69057,0.26504,0.15139,0.13237,1,0.99936,0.17599,0.13197,0.13401,0.13401,0.00043,0.95128,0.76088,0.93028,0.15180,0.30381,0.11526,0.04245
"296",".",".",".",".",".","bottom quintile",2025,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94823,0.72438,0.12981,0.75620,0.22069,0.27027,0.47346,0.08677,0.26200,0.70380,0.28268,0.17493,0.14030,1,0.99858,0.18350,0.14027,0.14992,0.14992,0.00142,0.95186,0.76331,0.93335,0.18316,0.31363,0.11224,0.04100
"297",".",".",".",".",".","bottom quintile",2035,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95583,0.73318,0.12578,0.76353,0.18903,0.25489,0.46615,0.07407,0.25505,0.71604,0.29135,0.16530,0.12702,1,0.99849,0.16557,0.13320,0.13815,0.13815,0.00672,0.95501,0.76267,0.92755,0.22344,0.31480,0.10577,0.03841
"298",".",".",".",".",".","bottom quintile",2045,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95380,0.73555,0.11337,0.76271,0.14489,0.23730,0.43431,0.08108,0.25402,0.72023,0.27280,0.16177,0.11017,1,0.99820,0.16588,0.13166,0.13719,0.13719,0.01197,0.95689,0.75486,0.92356,0.24025,0.31142,0.10013,0.04092
"299",".",".",".",".",".","bottom quintile",2055,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95480,0.75093,0.08837,0.77460,0.10427,0.24034,0.41564,0.08131,0.25565,0.73634,0.27383,0.16370,0.11670,1,0.99689,0.17039,0.13906,0.14038,0.14038,0.03515,0.95492,0.75679,0.92562,0.26127,0.32512,0.10523,0.04018
"300",".",".",".",".",".","bottom quintile",2065,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96230,0.76633,0.06991,0.78322,0.08009,0.23132,0.40459,0.08803,0.25928,0.75213,0.28076,0.15973,0.10727,1,0.99810,0.18434,0.14586,0.13893,0.13893,0.06711,0.95492,0.75984,0.93043,0.28468,0.33009,0.10716,0.04004
"301",".",".",".",".",".","2nd quintile",2015,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99979,0.90803,0.00855,0.93912,0.44007,0.31896,0.77434,0.09997,0.18093,0.87593,0.38197,0.22206,0.16747,1,1.00000,0.34573,0.27362,0.20832,0.20832,0.00151,0.93942,0.73994,0.99458,0.30712,0.42891,0.21042,0.06594
"302",".",".",".",".",".","2nd quintile",2025,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99953,0.91182,0.00507,0.95726,0.40079,0.38177,0.76237,0.10389,0.18160,0.87572,0.40633,0.26874,0.20680,1,0.99984,0.37906,0.28390,0.25591,0.25591,0.00982,0.93905,0.73793,0.99430,0.35162,0.41874,0.19762,0.06443
"303",".",".",".",".",".","2nd quintile",2035,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99959,0.91153,0.00590,0.95940,0.34690,0.35392,0.74404,0.09547,0.18547,0.88752,0.41991,0.24994,0.18354,1,1.00000,0.33622,0.25431,0.23623,0.23623,0.01673,0.94321,0.74994,0.99424,0.43825,0.42879,0.18120,0.06118
"304",".",".",".",".",".","2nd quintile",2045,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99910,0.90296,0.00502,0.95161,0.27091,0.34338,0.71004,0.09434,0.19395,0.88030,0.39447,0.24737,0.17078,1,0.99936,0.32896,0.25573,0.22961,0.22961,0.04170,0.94312,0.74595,0.99022,0.45393,0.41352,0.18418,0.06642
"305",".",".",".",".",".","2nd quintile",2055,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99892,0.90685,0.00335,0.94930,0.20662,0.34808,0.69281,0.09602,0.19754,0.88186,0.40213,0.24620,0.17733,1,0.99964,0.33995,0.25481,0.23233,0.23233,0.09052,0.94655,0.74638,0.99067,0.47567,0.40141,0.16968,0.05919
"306",".",".",".",".",".","2nd quintile",2065,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99866,0.90771,0.00190,0.95212,0.16915,0.33404,0.68598,0.09050,0.19465,0.88724,0.40698,0.23347,0.17206,1,0.99978,0.35474,0.25887,0.21837,0.21837,0.16803,0.94720,0.75165,0.99083,0.50688,0.42119,0.18369,0.06712
"307",".",".",".",".",".","3rd quintile",2015,0000011,4,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99979,0.90267,0.00214,0.97411,0.54079,0.39930,0.85886,0.10031,0.14597,0.86224,0.44748,0.28313,0.21028,1,0.99978,0.49616,0.38132,0.26277,0.26277,0.00493,0.93514,0.73904,0.99783,0.39585,0.48473,0.27225,0.07276
