"Obs","male","xeduc","raceeth","marstat","pcincQ","ksaimeQ","year","_TYPE_","_PAGE_","_TABLE_","pctoti_Mean","pcssb_Mean","pcSSI_Mean","pcinci_Mean","pcdbinc_Mean","pcearn_Mean","pcimpr_Mean","pcNotModel_Mean","pcothinc_Mean","xssb_Mean","xsssb_Mean","xearn_Mean","xsern_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean","pcfedtax_Mean","pcstatetax_Mean","pcFICAtax_Mean","pcHItax_Mean","pcMedicareSurtax_Mean","MedicareBPremium_Mean","MedicareDPremium_Mean","PCCENSUSINCOME_Mean","pcdeltaIRA_Mean","pcint_Mean","pcdiv_Mean","pcrentinc_Mean","hpctoti_Mean","hpcssb_Mean","hpcSSI_Mean","hpcinci_Mean","hpcdbinc_Mean","hpcearn_Mean","hpcimpr_Mean","hpcNotModel_Mean","hpcothinc_Mean","hxssb_Mean","hxsssb_Mean","hxearn_Mean","hxsern_Mean","hpcNetTOTI_Mean","hpcNetCENSUSincome_Mean","hpcfedtax_Mean","hpcstatetax_Mean","hpcFICAtax_Mean","hpcHItax_Mean","hpcMedicareSurtax_Mean","hMedicareBpremium_Mean","hMedicareDpremium_Mean","hpcCensusIncome_Mean","hpcdeltaIRA_Mean","hpcint_Mean","hpcdiv_Mean","hpcrentinc_Mean"
"247",".","4.College Graduate",".",".",".",".",2015,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99758,0.80294,0.00583,0.98236,0.54883,0.57162,0.88360,0.08348,0.13242,0.73131,0.42297,0.46696,0.30862,1,1.00000,0.72227,0.57210,0.40852,0.40852,0.06095,0.88857,0.69768,0.99480,0.40313,0.56721,0.42328,0.12126
"248",".","4.College Graduate",".",".",".",".",2025,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99814,0.83936,0.00415,0.98568,0.54383,0.53298,0.88599,0.08063,0.13335,0.77747,0.44478,0.43231,0.26472,1,0.99989,0.72652,0.55666,0.39645,0.39645,0.11303,0.90052,0.71392,0.99541,0.54728,0.55050,0.40342,0.11389
"249",".","4.College Graduate",".",".",".",".",2035,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99839,0.87055,0.00449,0.98559,0.47875,0.48362,0.87231,0.08251,0.14099,0.82457,0.44403,0.39349,0.23018,1,0.99983,0.69579,0.52092,0.37620,0.37620,0.16447,0.91143,0.72467,0.99398,0.59411,0.54392,0.38467,0.10455
"250",".","4.College Graduate",".",".",".",".",2045,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99787,0.88578,0.00316,0.98272,0.40186,0.44790,0.85151,0.07649,0.14893,0.84842,0.42525,0.36707,0.21094,1,0.99985,0.67494,0.48733,0.35670,0.35670,0.25440,0.91550,0.72281,0.99353,0.61866,0.53549,0.36405,0.10701
"251",".","4.College Graduate",".",".",".",".",2055,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99795,0.88403,0.00256,0.98091,0.29885,0.46352,0.83657,0.07893,0.15774,0.84659,0.42393,0.37653,0.22447,1,0.99987,0.66820,0.47693,0.36794,0.36794,0.37406,0.90993,0.71883,0.99396,0.60123,0.52621,0.35203,0.10372
"252",".","4.College Graduate",".",".",".",".",2065,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99828,0.89542,0.00264,0.97990,0.23495,0.45021,0.82748,0.07621,0.16041,0.86463,0.42609,0.36308,0.21830,1,0.99977,0.65943,0.46881,0.35395,0.35395,0.47238,0.90782,0.71703,0.99426,0.62107,0.53004,0.34631,0.09844
"253",".",".",".",".",".",".",2015,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"254",".",".",".",".",".",".",2025,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"255",".",".",".",".",".",".",2035,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99103,0.87156,0.02656,0.94071,0.40489,0.39221,0.78524,0.08470,0.17047,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.50707,0.37868,0.27568,0.27568,0.08862,0.92555,0.73473,0.98312,0.50787,0.47541,0.27703,0.08012
"256",".",".",".",".",".",".",2045,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.02386,0.93841,0.33267,0.37417,0.76200,0.08366,0.17839,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.50312,0.36573,0.26784,0.26784,0.15585,0.92595,0.73170,0.98124,0.52741,0.46245,0.26655,0.08134
"257",".",".",".",".",".",".",2055,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01851,0.93987,0.24796,0.39534,0.74697,0.08816,0.18304,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.51409,0.36902,0.28547,0.28547,0.25511,0.92242,0.72850,0.98156,0.52023,0.46603,0.26513,0.08187
"258",".",".",".",".",".",".",2065,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99212,0.87400,0.01452,0.94167,0.19661,0.39123,0.73947,0.08772,0.18440,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.52567,0.37580,0.28304,0.28304,0.34763,0.92140,0.72824,0.98228,0.54315,0.47200,0.26859,0.08135
"259",".",".",".",".","bottom quintile",".",2015,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94942,0.71749,0.16577,0.73252,0.21516,0.14920,0.46814,0.04109,0.25251,0.68956,0.28155,0.08620,0.07588,1,0.99914,0.07065,0.05346,0.07375,0.07375,0.00000,0.96460,0.76294,0.92293,0.11239,0.26182,0.07245,0.03095
"260",".",".",".",".","bottom quintile",".",2025,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94776,0.72996,0.13296,0.75576,0.20594,0.16336,0.48176,0.04480,0.24772,0.70669,0.30985,0.10004,0.07756,1,0.99842,0.07962,0.05746,0.08674,0.08674,0.00000,0.96660,0.76446,0.92386,0.16114,0.27353,0.07756,0.03102
"261",".",".",".",".","bottom quintile",".",2035,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95514,0.75830,0.12661,0.77092,0.18588,0.12456,0.48136,0.02949,0.23993,0.74268,0.32785,0.07530,0.05707,1,0.99849,0.04911,0.04184,0.06103,0.06103,0.00096,0.96845,0.77284,0.92113,0.23086,0.28065,0.07258,0.03552
"262",".",".",".",".","bottom quintile",".",2045,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95291,0.74807,0.11232,0.76956,0.14243,0.11207,0.45317,0.02818,0.24743,0.73315,0.30416,0.07180,0.04773,1,0.99756,0.04683,0.04773,0.05700,0.05700,0.00244,0.96861,0.76712,0.91276,0.25823,0.28294,0.06536,0.03461
"263",".",".",".",".","bottom quintile",".",2055,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95361,0.74973,0.08956,0.77436,0.11001,0.11563,0.42760,0.02977,0.25182,0.73837,0.29487,0.07581,0.04807,1,0.99641,0.05010,0.04962,0.06086,0.06086,0.00789,0.96353,0.76468,0.91415,0.29092,0.28817,0.06828,0.03504
"264",".",".",".",".","bottom quintile",".",2065,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96063,0.75515,0.06980,0.78702,0.08770,0.10358,0.42472,0.03043,0.25022,0.74385,0.29743,0.06779,0.04094,1,0.99776,0.05973,0.05716,0.05548,0.05548,0.01051,0.96678,0.77472,0.91834,0.31566,0.30056,0.06868,0.03814
"265",".",".",".",".","2nd quintile",".",2015,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.91375,0.00515,0.94249,0.41921,0.25581,0.80156,0.08244,0.17154,0.88699,0.40658,0.16483,0.13620,1,1.00000,0.19258,0.16532,0.15125,0.15125,0.00000,0.95820,0.75263,0.99849,0.29809,0.41641,0.15910,0.05646
"266",".",".",".",".","2nd quintile",".",2025,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.91864,0.00269,0.95568,0.39560,0.30379,0.78724,0.08342,0.18790,0.88508,0.42855,0.19819,0.16101,1,1.00000,0.24837,0.19614,0.18014,0.18014,0.00190,0.96280,0.76761,0.99937,0.36631,0.42392,0.16352,0.05762
"267",".",".",".",".","2nd quintile",".",2035,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93509,0.00590,0.95528,0.35542,0.25692,0.77999,0.07475,0.18645,0.91356,0.45077,0.16297,0.12605,1,1.00000,0.20069,0.16281,0.14939,0.14939,0.00137,0.96283,0.76652,0.99709,0.48227,0.42576,0.15337,0.05596
"268",".",".",".",".","2nd quintile",".",2045,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93189,0.00592,0.95263,0.29077,0.23749,0.74423,0.07776,0.19565,0.91568,0.43480,0.15615,0.11084,1,0.99987,0.20235,0.14546,0.13993,0.13993,0.00463,0.96525,0.76432,0.99717,0.51074,0.40637,0.14276,0.05728
"269",".",".",".",".","2nd quintile",".",2055,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93543,0.00251,0.95683,0.21093,0.23580,0.72653,0.06840,0.19718,0.91797,0.43071,0.15473,0.11132,1,1.00000,0.21930,0.15054,0.14062,0.14062,0.01626,0.96855,0.76551,0.99701,0.51824,0.41086,0.14301,0.05178
"270",".",".",".",".","2nd quintile",".",2065,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93579,0.00213,0.95301,0.15964,0.22318,0.71104,0.07227,0.19544,0.92259,0.43193,0.14577,0.10493,1,0.99989,0.24298,0.16042,0.13346,0.13346,0.04117,0.96510,0.75803,0.99687,0.54357,0.41179,0.14957,0.05001
"271",".",".",".",".","3rd quintile",".",2015,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89453,0.00000,0.98063,0.55754,0.42866,0.87772,0.11291,0.15725,0.84907,0.43649,0.29800,0.23000,1,1.00000,0.53846,0.38675,0.27332,0.27332,0.00044,0.94720,0.74294,0.99850,0.40177,0.49611,0.26130,0.06858
"272",".",".",".",".","3rd quintile",".",2025,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.90909,0.00000,0.98654,0.50367,0.46256,0.86748,0.11654,0.16211,0.86302,0.44399,0.32625,0.24528,1,1.00000,0.59059,0.40138,0.30835,0.30835,0.00190,0.94282,0.74298,0.99826,0.51706,0.49238,0.25540,0.07519
"273",".",".",".",".","3rd quintile",".",2035,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.91893,0.00027,0.98464,0.45033,0.41704,0.84719,0.11070,0.16188,0.88777,0.45844,0.28988,0.21701,1,1.00000,0.56214,0.38520,0.27534,0.27534,0.00700,0.95309,0.76133,0.99863,0.58654,0.49258,0.24828,0.07505
"274",".",".",".",".","3rd quintile",".",2045,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.92073,0.00103,0.97890,0.37163,0.37563,0.82062,0.10359,0.16935,0.89808,0.42877,0.26458,0.19109,1,1.00000,0.54228,0.35427,0.24940,0.24940,0.02213,0.94891,0.75408,0.99820,0.61008,0.48771,0.24437,0.07760
"275",".",".",".",".","3rd quintile",".",2055,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.92188,0.00036,0.97955,0.26727,0.39941,0.81632,0.11456,0.17725,0.89187,0.43589,0.27469,0.20891,1,1.00000,0.55763,0.35998,0.26285,0.26285,0.07642,0.95360,0.75736,0.99806,0.59159,0.47332,0.22913,0.07187
"276",".",".",".",".","3rd quintile",".",2065,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93389,0.00056,0.98098,0.20996,0.39374,0.80805,0.10492,0.18166,0.90962,0.45593,0.27069,0.20235,1,1.00000,0.57260,0.35917,0.25828,0.25828,0.24776,0.95414,0.75145,0.99832,0.62651,0.49709,0.24631,0.07293
"277",".",".",".",".","4th quintile",".",2015,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.86467,0.00021,0.99360,0.60328,0.57597,0.90639,0.11909,0.13758,0.80672,0.43818,0.43391,0.33020,1,1.00000,0.80795,0.61939,0.39878,0.39878,0.00405,0.90758,0.71290,0.99979,0.43540,0.54695,0.38422,0.10116
"278",".",".",".",".","4th quintile",".",2025,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.87870,0.00000,0.99620,0.57506,0.58312,0.90197,0.12241,0.13664,0.82279,0.45781,0.44340,0.32135,1,1.00000,0.83166,0.61283,0.41694,0.41694,0.01583,0.90594,0.72195,0.99937,0.55922,0.53770,0.35833,0.09024
"279",".",".",".",".","4th quintile",".",2035,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.90408,0.00000,0.99424,0.50340,0.54708,0.88735,0.11508,0.15033,0.85949,0.44649,0.41071,0.28807,1,1.00000,0.82086,0.59920,0.39261,0.39261,0.04787,0.90741,0.71071,0.99931,0.62150,0.55335,0.36624,0.09218
"280",".",".",".",".","4th quintile",".",2045,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89216,0.00000,0.99164,0.40703,0.53880,0.87222,0.11300,0.15519,0.85317,0.42467,0.41049,0.28261,1,1.00000,0.81316,0.57536,0.39595,0.39595,0.16535,0.91185,0.72077,0.99871,0.62489,0.52335,0.35362,0.08803
"281",".",".",".",".","4th quintile",".",2055,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89525,0.00012,0.99031,0.30410,0.57070,0.85626,0.12209,0.15881,0.85489,0.43318,0.43641,0.30792,1,1.00000,0.82146,0.58337,0.42170,0.42170,0.41196,0.90637,0.71037,0.99940,0.60293,0.54350,0.35456,0.09351
"282",".",".",".",".","4th quintile",".",2065,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89853,0.00011,0.99038,0.25215,0.56002,0.85032,0.12742,0.16534,0.86509,0.43484,0.42466,0.30216,1,1.00000,0.82727,0.58284,0.40888,0.40888,0.60186,0.90726,0.71619,0.99866,0.61674,0.52959,0.35407,0.09419
"283",".",".",".",".","top quintile",".",2015,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.80571,0.00000,0.99873,0.60824,0.65775,0.93743,0.10772,0.10135,0.74314,0.41134,0.54488,0.36286,1,1.00000,0.89002,0.74148,0.48667,0.48667,0.11680,0.81926,0.65695,1.00000,0.45748,0.64265,0.56389,0.15705
"284",".",".",".",".","top quintile",".",2025,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.83612,0.00016,0.99921,0.59706,0.63912,0.93900,0.09244,0.10702,0.78083,0.41903,0.52798,0.33187,1,1.00000,0.90232,0.72259,0.49187,0.49187,0.24354,0.82676,0.65191,0.99952,0.59682,0.63289,0.55370,0.15297
"285",".",".",".",".","top quintile",".",2035,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.84141,0.00000,0.99849,0.52943,0.61546,0.93030,0.09346,0.11373,0.79514,0.39293,0.52066,0.30639,1,1.00000,0.90259,0.70439,0.50008,0.50008,0.38594,0.83595,0.66227,0.99945,0.61818,0.62475,0.54469,0.14191
"286",".",".",".",".","top quintile",".",2045,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.86279,0.00000,0.99936,0.45155,0.60691,0.91981,0.09576,0.12434,0.81695,0.38359,0.50869,0.30777,1,1.00000,0.91106,0.70589,0.49698,0.49698,0.58477,0.83511,0.65220,0.99936,0.63314,0.61192,0.52671,0.14918
"287",".",".",".",".","top quintile",".",2055,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.85040,0.00000,0.99833,0.34753,0.65523,0.90816,0.10596,0.13011,0.80699,0.38424,0.55142,0.33544,1,1.00000,0.92203,0.70163,0.54138,0.54138,0.76309,0.82002,0.64458,0.99916,0.59747,0.61432,0.53073,0.15714
"288",".",".",".",".","top quintile",".",2065,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.84663,0.00000,0.99698,0.27363,0.67569,0.90323,0.10359,0.12932,0.80423,0.38729,0.57176,0.34568,1,1.00000,0.92583,0.71943,0.55912,0.55912,0.83689,0.81374,0.64079,0.99922,0.61327,0.62099,0.52433,0.15147
"289",".",".",".",".",".",".",2015,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"290",".",".",".",".",".",".",2025,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"291",".",".",".",".",".",".",2035,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99103,0.87156,0.02656,0.94071,0.40489,0.39221,0.78524,0.08470,0.17047,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.50707,0.37868,0.27568,0.27568,0.08862,0.92555,0.73473,0.98312,0.50787,0.47541,0.27703,0.08012
"292",".",".",".",".",".",".",2045,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.02386,0.93841,0.33267,0.37417,0.76200,0.08366,0.17839,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.50312,0.36573,0.26784,0.26784,0.15585,0.92595,0.73170,0.98124,0.52741,0.46245,0.26655,0.08134
"293",".",".",".",".",".",".",2055,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01851,0.93987,0.24796,0.39534,0.74697,0.08816,0.18304,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.51409,0.36902,0.28547,0.28547,0.25511,0.92242,0.72850,0.98156,0.52023,0.46603,0.26513,0.08187
"294",".",".",".",".",".",".",2065,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99212,0.87400,0.01452,0.94167,0.19661,0.39123,0.73947,0.08772,0.18440,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.52567,0.37580,0.28304,0.28304,0.34763,0.92140,0.72824,0.98228,0.54315,0.47200,0.26859,0.08135
"295",".",".",".",".",".","bottom quintile",2015,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94982,0.71364,0.16048,0.74487,0.25581,0.24402,0.48002,0.08092,0.25015,0.69057,0.26504,0.15139,0.13237,1,0.99936,0.17599,0.13197,0.13401,0.13401,0.00043,0.95128,0.76088,0.93028,0.15180,0.30381,0.11526,0.04245
"296",".",".",".",".",".","bottom quintile",2025,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94823,0.72438,0.12981,0.75620,0.22069,0.27027,0.47346,0.08677,0.26200,0.70380,0.28268,0.17493,0.14030,1,0.99858,0.18350,0.14027,0.14992,0.14992,0.00142,0.95186,0.76331,0.93335,0.18316,0.31363,0.11224,0.04100
"297",".",".",".",".",".","bottom quintile",2035,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95583,0.73318,0.12578,0.76353,0.18903,0.25489,0.46615,0.07407,0.25505,0.71604,0.29135,0.16530,0.12702,1,0.99849,0.16557,0.13320,0.13815,0.13815,0.00672,0.95501,0.76267,0.92755,0.22344,0.31480,0.10577,0.03841
"298",".",".",".",".",".","bottom quintile",2045,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95380,0.73555,0.11337,0.76271,0.14489,0.23730,0.43431,0.08108,0.25402,0.72023,0.27280,0.16177,0.11017,1,0.99820,0.16588,0.13166,0.13719,0.13719,0.01197,0.95689,0.75486,0.92356,0.24025,0.31142,0.10013,0.04092
"299",".",".",".",".",".","bottom quintile",2055,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95480,0.75093,0.08837,0.77460,0.10427,0.24034,0.41564,0.08131,0.25565,0.73634,0.27383,0.16370,0.11670,1,0.99689,0.17039,0.13906,0.14038,0.14038,0.03515,0.95492,0.75679,0.92562,0.26127,0.32512,0.10523,0.04018
"300",".",".",".",".",".","bottom quintile",2065,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96230,0.76633,0.06991,0.78322,0.08009,0.23132,0.40459,0.08803,0.25928,0.75213,0.28076,0.15973,0.10727,1,0.99810,0.18434,0.14586,0.13893,0.13893,0.06711,0.95492,0.75984,0.93043,0.28468,0.33009,0.10716,0.04004
"301",".",".",".",".",".","2nd quintile",2015,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99979,0.90803,0.00855,0.93912,0.44007,0.31896,0.77434,0.09997,0.18093,0.87593,0.38197,0.22206,0.16747,1,1.00000,0.34573,0.27362,0.20832,0.20832,0.00151,0.93942,0.73994,0.99458,0.30712,0.42891,0.21042,0.06594
"302",".",".",".",".",".","2nd quintile",2025,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99953,0.91182,0.00507,0.95726,0.40079,0.38177,0.76237,0.10389,0.18160,0.87572,0.40633,0.26874,0.20680,1,0.99984,0.37906,0.28390,0.25591,0.25591,0.00982,0.93905,0.73793,0.99430,0.35162,0.41874,0.19762,0.06443
"303",".",".",".",".",".","2nd quintile",2035,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99959,0.91153,0.00590,0.95940,0.34690,0.35392,0.74404,0.09547,0.18547,0.88752,0.41991,0.24994,0.18354,1,1.00000,0.33622,0.25431,0.23623,0.23623,0.01673,0.94321,0.74994,0.99424,0.43825,0.42879,0.18120,0.06118
"304",".",".",".",".",".","2nd quintile",2045,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99910,0.90296,0.00502,0.95161,0.27091,0.34338,0.71004,0.09434,0.19395,0.88030,0.39447,0.24737,0.17078,1,0.99936,0.32896,0.25573,0.22961,0.22961,0.04170,0.94312,0.74595,0.99022,0.45393,0.41352,0.18418,0.06642
"305",".",".",".",".",".","2nd quintile",2055,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99892,0.90685,0.00335,0.94930,0.20662,0.34808,0.69281,0.09602,0.19754,0.88186,0.40213,0.24620,0.17733,1,0.99964,0.33995,0.25481,0.23233,0.23233,0.09052,0.94655,0.74638,0.99067,0.47567,0.40141,0.16968,0.05919
"306",".",".",".",".",".","2nd quintile",2065,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99866,0.90771,0.00190,0.95212,0.16915,0.33404,0.68598,0.09050,0.19465,0.88724,0.40698,0.23347,0.17206,1,0.99978,0.35474,0.25887,0.21837,0.21837,0.16803,0.94720,0.75165,0.99083,0.50688,0.42119,0.18369,0.06712
"307",".",".",".",".",".","3rd quintile",2015,0000011,4,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99979,0.90267,0.00214,0.97411,0.54079,0.39930,0.85886,0.10031,0.14597,0.86224,0.44748,0.28313,0.21028,1,0.99978,0.49616,0.38132,0.26277,0.26277,0.00493,0.93514,0.73904,0.99783,0.39585,0.48473,0.27225,0.07276
